,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,popularity
988,202346,0.395,0.275,0.7140000000000001,0.0,7,0.115,-5.124,1,0.0328,94.082,3,0.242,0
4743,224421,0.311,0.688,0.662,0.0,0,0.119,-5.638999999999999,0,0.0384,139.846,4,0.407,0
1174,393960,0.593,0.509,0.5820000000000001,0.000811,10,0.0996,-7.172000000000001,1,0.0333,92.044,4,0.552,0
10591,257160,0.741,0.586,0.4679999999999999,0.000395,11,0.13,-7.537999999999999,0,0.0255,91.056,4,0.391,0
3148,266000,0.0716,0.8079999999999999,0.647,0.000466,11,0.205,-6.947,0,0.166,110.036,4,0.29,1
16041,255320,0.633,0.4639999999999999,0.162,0.0,7,0.0943,-11.478,0,0.0325,136.013,3,0.346,0
13386,213600,0.993,0.449,0.0636,0.918,9,0.0823,-25.857,1,0.0517,76.735,3,0.308,0
6177,228571,0.000182,0.76,0.8240000000000001,0.779,11,0.037,-4.898,0,0.0714,126.009,4,0.263,0
13290,134440,0.984,0.6459999999999999,0.136,0.0,5,0.135,-13.003,1,0.08,97.092,3,0.735,0
8767,262493,0.2269999999999999,0.83,0.546,0.0,1,0.1119999999999999,-5.716,1,0.295,182.973,4,0.535,1
1973,160306,0.312,0.564,0.493,0.0,2,0.483,-12.349,1,0.0795,79.368,4,0.653,0
7784,200160,0.354,0.483,0.503,0.0002839999999999,0,0.1159999999999999,-9.396,1,0.0341,151.862,4,0.598,1
9104,175706,0.0102,0.913,0.351,0.0,10,0.401,-13.57,0,0.354,91.499,4,0.727,0
16293,239946,0.377,0.437,0.481,0.0,11,0.33,-9.681,0,0.237,83.60600000000001,4,0.216,0
5757,224842,0.000681,0.698,0.852,0.156,6,0.0446,-7.204,0,0.07,126.02,4,0.158,0
4004,250453,0.0008699999999999,0.475,0.644,0.2789999999999999,9,0.123,-7.782,1,0.0326,149.838,4,0.568,0
13005,219920,3.24e-06,0.465,0.843,0.5539999999999999,2,0.102,-6.011,0,0.0286,140.056,4,0.636,0
14667,167173,0.0108,0.603,0.606,0.00157,3,0.108,-5.06,0,0.0688,93.06,4,0.4029999999999999,0
14101,204114,0.0002109999999999,0.518,0.901,0.0,8,0.2769999999999999,-5.17,1,0.0638,115.289,4,0.529,0
8934,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999998,4,0.441,1
3030,162413,0.976,0.478,0.265,5.45e-05,7,0.119,-13.267,1,0.0257,98.406,4,0.296,0
8529,125440,0.627,0.691,0.507,0.0,11,0.457,-10.23,1,0.0343,128.518,4,0.885,1
343,181760,0.0565,0.3289999999999999,0.8059999999999999,0.21,1,0.355,-11.925,1,0.0596,142.625,4,0.619,0
10338,231693,0.0635,0.743,0.78,0.0,7,0.126,-9.212,1,0.0722,109.044,4,0.597,0
1663,263586,3.17e-05,0.48,0.988,0.00432,11,0.389,-3.229,0,0.0838,124.041,4,0.252,0
1588,215173,0.241,0.672,0.623,0.0,9,0.0848,-5.699,1,0.0297,92.018,4,0.617,1
858,278200,0.0405,0.856,0.696,8.75e-06,6,0.0901,-3.51,1,0.226,89.738,4,0.718,0
13044,183533,0.596,0.847,0.92,0.0311,6,0.152,-1.713,0,0.0689,117.99,4,0.7929999999999999,0
6339,146531,0.0325,0.608,0.875,5.21e-05,1,0.0506,-3.135,1,0.0936,165.972,4,0.54,0
14603,330800,0.0634,0.723,0.741,0.00155,7,0.0498,-11.692,1,0.0334,126.042,4,0.531,0
7190,184693,0.0996,0.4039999999999999,0.598,3.289999999999999e-05,2,0.303,-8.513,1,0.1669999999999999,89.949,4,0.348,1
249,240800,0.00255,0.4379999999999999,0.805,5.69e-05,8,0.0842,-6.237,1,0.0624,113.253,4,0.564,1
4958,164194,0.856,0.757,0.29,0.0,8,0.0877,-6.2170000000000005,1,0.0324,123.003,4,0.226,0
6329,208373,0.157,0.532,0.8690000000000001,0.0050799999999999,11,0.136,-5.093999999999999,1,0.172,159.803,4,0.422,1
3590,133348,0.367,0.621,0.4579999999999999,0.5429999999999999,0,0.104,-8.862,1,0.0463,144.092,4,0.603,0
18446,222786,0.0572,0.7390000000000001,0.619,0.0,10,0.105,-6.669,1,0.162,112.961,4,0.58,1
6619,172826,4.52e-06,0.215,0.987,0.0792,7,0.103,-2.589,1,0.248,152.782,4,0.141,0
5924,164951,0.996,0.306,0.16,0.943,2,0.0753,-21.068,1,0.0449,67.859,4,0.0839,0
3252,248512,0.872,0.486,0.173,0.000368,4,0.0867,-13.739,1,0.0277,82.777,4,0.1009999999999999,0
4586,318360,0.0328,0.496,0.785,0.0,7,0.0941,-3.472,1,0.306,170.02,4,0.357,0
276,184880,0.165,0.436,0.375,0.0,6,0.294,-13.856,1,0.0284,107.386,4,0.49,0
8676,180053,0.141,0.809,0.82,4.5e-05,0,0.148,-4.7410000000000005,1,0.143,87.941,4,0.718,0
12219,211656,0.011,0.774,0.992,0.0,4,0.282,-1.5759999999999998,0,0.0526,123.997,4,0.601,0
12087,248853,0.483,0.396,0.238,0.0011,0,0.0894,-15.045,1,0.0311,74.714,4,0.0755,0
13169,192010,0.0577,0.8109999999999999,0.725,0.00131,11,0.53,-10.838,0,0.214,115.009,4,0.8390000000000001,0
11274,833493,0.8170000000000001,0.501,0.6679999999999999,0.629,11,0.0966,-11.736,0,0.0615,104.809,4,0.919,0
11487,181520,0.603,0.7979999999999999,0.175,0.0,0,0.625,-12.603,1,0.0594,93.994,4,0.633,1
4480,197005,0.6759999999999999,0.589,0.6509999999999999,0.674,8,0.191,-7.107,0,0.0957,83.829,4,0.34,0
3632,135706,0.906,0.573,0.2,0.0,9,0.134,-9.567,1,0.0805,121.255,4,0.3329999999999999,0
15486,204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.367,1
9119,244106,0.000482,0.84,0.72,0.0422,7,0.114,-9.561,1,0.184,98.377,4,0.3429999999999999,0
3073,189200,0.28,0.667,0.6,3.700000000000001e-06,10,0.0869,-8.324,0,0.489,80.01100000000001,1,0.514,0
8354,184019,0.0796,0.636,0.63,0.0,0,0.13,-6.396,1,0.0346,104.845,4,0.4539999999999999,1
11030,228937,0.0981,0.545,0.851,0.00457,2,0.103,-3.417,0,0.0314,139.996,4,0.365,0
2089,164960,0.236,0.63,0.644,0.0,5,0.265,-6.321000000000001,1,0.0289999999999999,131.593,4,0.926,0
545,224960,0.0088799999999999,0.49,0.951,0.00126,11,0.376,-3.888,1,0.0966,158.075,4,0.628,0
6242,263288,0.6409999999999999,0.8079999999999999,0.586,0.0,10,0.14,-7.242000000000001,0,0.1689999999999999,124.041,4,0.568,1
4133,253061,0.727,0.481,0.256,0.816,5,0.114,-14.291,0,0.0284,104.112,3,0.0383,1
5745,251706,0.000914,0.596,0.809,0.139,6,0.163,-7.95,1,0.0411,127.975,4,0.4679999999999999,0
8051,170083,0.345,0.6,0.7609999999999999,0.0,10,0.204,-8.405,0,0.4679999999999999,134.078,4,0.7290000000000001,0
18519,260224,0.0256,0.892,0.46,0.0,1,0.147,-7.814,1,0.0997,136.964,4,0.093,0
4753,207678,0.264,0.623,0.7809999999999999,0.0,7,0.258,-6.806,1,0.102,87.68299999999999,4,0.8290000000000001,0
10042,176748,0.621,0.754,0.737,0.000303,8,0.09,-3.188,1,0.0337,116.645,3,0.967,0
13663,174774,0.00418,0.629,0.596,0.0,0,0.286,-4.44,1,0.193,172.032,4,0.649,1
16059,430000,0.4639999999999999,0.4679999999999999,0.149,0.000276,5,0.152,-13.976,0,0.0363,97.965,3,0.124,0
10573,327746,0.0324,0.564,0.77,0.0747,2,0.102,-5.658,1,0.0409999999999999,171.952,4,0.653,0
688,246800,0.0846,0.611,0.883,1.2e-06,9,0.192,-11.225,1,0.0539,117.928,4,0.604,0
16918,199148,0.34,0.322,0.281,0.0022,1,0.115,-12.032,1,0.0286,92.711,3,0.0865,0
14621,236800,0.203,0.9,0.619,0.00156,4,0.0647,-6.518,0,0.312,94.121,4,0.8640000000000001,1
5686,214293,0.193,0.7340000000000001,0.66,0.000546,7,0.102,-9.166,1,0.0361,84.58,4,0.931,0
18578,262000,0.372,0.841,0.8420000000000001,0.0316,11,0.113,-8.701,1,0.0464,117.997,4,0.894,0
1429,298800,0.665,0.6609999999999999,0.184,0.0,1,0.106,-13.644,0,0.038,140.006,4,0.357,0
4896,338869,0.0712,0.3289999999999999,0.932,0.6990000000000001,9,0.293,-4.919,1,0.0531,144.05700000000002,4,0.3939999999999999,0
6092,238640,0.0102,0.515,0.43,0.0001409999999999,7,0.129,-9.935,1,0.0369,91.841,4,0.104,1
7443,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319,1
9446,183002,0.00223,0.625,0.945,0.000795,11,0.0777,-4.245,0,0.0652,139.994,4,0.846,0
8469,228720,4.28e-05,0.29,0.928,9.97e-05,10,0.0822,-2.402,0,0.0586,184.052,4,0.588,0
5536,238640,0.0408,0.746,0.67,0.1939999999999999,0,0.133,-5.072,1,0.0594,125.016,4,0.629,0
5784,202146,0.512,0.489,0.395,0.8809999999999999,9,0.118,-13.059,0,0.0265,135.02,4,0.196,0
15092,126400,0.0969999999999999,0.8,0.8009999999999999,0.0,11,0.0908,-4.543,1,0.2269999999999999,123.018,4,0.53,1
18071,213373,0.00793,0.5,0.8690000000000001,6.56e-05,2,0.0951,-9.091,1,0.0473,145.203,4,0.5760000000000001,0
8525,256733,0.00162,0.5429999999999999,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.836,1
17255,254093,0.0898,0.505,0.657,0.0,9,0.0606,-7.254,1,0.288,135.995,4,0.6659999999999999,1
10948,212844,0.936,0.647,0.3279999999999999,0.0035299999999999,5,0.162,-14.083,0,0.349,80.64,4,0.513,0
5573,245000,0.298,0.648,0.6509999999999999,0.0262,1,0.252,-8.92,1,0.0995,107.989,4,0.2319999999999999,0
7271,251734,0.625,0.804,0.497,6.22e-05,1,0.1169999999999999,-12.484000000000002,1,0.19,95.993,4,0.782,0
13004,217120,0.124,0.847,0.877,0.0,2,0.148,-5.424,1,0.0493,131.04399999999998,4,0.764,0
712,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,1
14289,250500,0.141,0.8490000000000001,0.722,0.0,6,0.3879999999999999,-6.274,0,0.3379999999999999,135.94799999999998,4,0.591,0
4194,205133,0.187,0.5820000000000001,0.6679999999999999,0.0,11,0.114,-8.585,0,0.0433,145.27100000000002,4,0.8640000000000001,0
191,175093,0.0066599999999999,0.494,0.939,0.0,1,0.139,-3.127,1,0.126,177.75099999999998,4,0.893,1
9205,247400,0.174,0.89,0.716,0.000589,1,0.0657,-9.673,1,0.296,99.988,4,0.6559999999999999,0
7563,260666,0.178,0.83,0.417,0.0,8,0.0858,-7.559,1,0.0423,115.985,4,0.5589999999999999,0
6268,217500,0.425,0.88,0.565,0.00325,8,0.218,-8.246,0,0.172,119.95,4,0.347,0
9093,381318,0.0217,0.907,0.442,0.0,1,0.0626,-15.911,1,0.421,96.723,4,0.7829999999999999,0
602,271240,0.213,0.768,0.852,7.45e-05,4,0.0723,-6.215,1,0.038,128.374,4,0.867,0
6942,231506,0.0866,0.7040000000000001,0.915,0.00266,5,0.123,-6.841,1,0.0298,104.521,4,0.769,0
2045,178120,0.545,0.6,0.546,0.0,0,0.5589999999999999,-5.714,1,0.0691,104.451,4,0.598,0
18490,232959,0.0236,0.884,0.5589999999999999,0.0,0,0.1009999999999999,-7.442,1,0.12,97.994,4,0.342,1
7647,215116,0.53,0.58,0.523,0.0,0,0.1159999999999999,-7.362,1,0.032,139.724,4,0.473,1
14074,260293,0.000737,0.568,0.868,0.00291,2,0.118,-6.112,1,0.0975,178.05700000000002,4,0.62,0
7434,185946,0.00436,0.64,0.497,0.0,10,0.0858,-7.111000000000001,0,0.355,139.924,4,0.424,0
3190,243235,0.115,0.5379999999999999,0.626,1e-05,5,0.1369999999999999,-8.272,1,0.0455,132.908,4,0.241,0
13398,198000,0.992,0.389,0.0471,0.953,3,0.124,-21.994,1,0.0446,109.486,4,0.123,0
9816,228783,0.391,0.6970000000000001,0.846,0.0,0,0.0864,-4.958,1,0.222,110.912,4,0.542,0
16154,192172,0.0215,0.765,0.7040000000000001,0.0,5,0.2269999999999999,-4.589,0,0.127,147.055,4,0.498,1
14549,199095,0.3979999999999999,0.7509999999999999,0.579,2.28e-05,2,0.133,-4.0360000000000005,1,0.0321,105.031,4,0.349,1
7764,266066,0.187,0.8809999999999999,0.622,0.0,1,0.103,-4.149,1,0.215,91.989,4,0.633,1
3077,222213,0.768,0.75,0.47,0.532,8,0.111,-4.381,1,0.297,84.897,4,0.6,0
1922,230120,0.332,0.62,0.8320000000000001,0.0,10,0.104,-4.848,1,0.036,144.92600000000002,4,0.481,1
7749,233706,0.0599,0.88,0.693,0.0,1,0.248,-5.2010000000000005,1,0.332,75.60300000000001,4,0.767,0
9512,252960,0.795,0.358,0.546,0.0586,0,0.111,-8.927,0,0.0296,106.489,3,0.264,1
9023,216946,0.07,0.763,0.708,0.0106,8,0.13,-6.297000000000001,1,0.134,160.035,4,0.732,1
17036,169459,0.218,0.785,0.711,0.0,2,0.377,-2.464,1,0.245,148.102,4,0.446,0
6932,218227,0.421,0.708,0.779,0.00176,7,0.115,-6.28,1,0.0787,142.012,4,0.46,0
4273,228153,0.0122,0.853,0.608,0.00257,9,0.149,-7.798999999999999,1,0.0866,120.975,4,0.652,0
13238,333760,0.451,0.479,0.381,0.0412,2,0.131,-10.919,0,0.0306,82.617,4,0.1369999999999999,0
17219,212360,0.292,0.937,0.738,0.0,5,0.106,-5.301,0,0.0478,118.994,4,0.911,1
6588,246315,2.33e-05,0.286,0.949,0.222,5,0.386,-6.239,1,0.1989999999999999,94.876,4,0.3879999999999999,0
1115,318586,0.0002029999999999,0.354,0.825,6.95e-05,6,0.0758,-5.325,1,0.0406,105.495,4,0.16,1
5008,177600,0.9,0.737,0.316,0.0,4,0.111,-14.106,1,0.0391,140.832,4,0.8220000000000001,0
17795,187026,0.0085,0.691,0.716,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,0.507,1
18619,204466,0.2319999999999999,0.76,0.701,0.00295,3,0.07,-6.393,1,0.042,140.023,4,0.81,0
18718,247616,0.01,0.648,0.677,4.6e-05,1,0.176,-6.287999999999999,1,0.185,105.002,4,0.34,0
6302,193653,0.00417,0.356,0.872,0.00975,2,0.0997,-7.837000000000001,1,0.068,166.3,4,0.607,1
11800,163404,0.125,0.8140000000000001,0.495,0.0,9,0.11,-7.405,0,0.0772,140.885,4,0.347,1
7887,217720,0.316,0.695,0.679,0.0,11,0.068,-6.5760000000000005,1,0.0651,95.997,4,0.79,0
18270,167813,0.3429999999999999,0.6940000000000001,0.476,0.0,1,0.119,-6.98,1,0.297,114.939,4,0.5489999999999999,0
4544,160760,0.1159999999999999,0.84,0.4579999999999999,2.05e-06,1,0.1,-7.144,1,0.0602,114.034,4,0.188,0
15021,189226,0.178,0.7020000000000001,0.5489999999999999,0.00307,0,0.211,-8.466000000000001,1,0.0254,110.844,4,0.846,0
3469,198973,0.0332,0.754,0.449,8.290000000000001e-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,1
1118,268360,0.00832,0.64,0.8640000000000001,0.0,7,0.123,-6.5760000000000005,1,0.0315,102.026,4,0.7,1
5492,184693,0.397,0.768,0.774,0.0,7,0.0468,-4.455,1,0.0346,101.153,4,0.925,0
12622,179565,0.085,0.81,0.659,5.51e-06,7,0.0977,-6.506,1,0.0411,109.975,4,0.547,0
11675,189401,0.0829,0.607,0.74,0.0,4,0.105,-4.793,0,0.172,108.05,4,0.2189999999999999,1
8800,281560,0.474,0.7809999999999999,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591,0
10870,257200,0.0117,0.421,0.7909999999999999,1.4800000000000002e-05,9,0.146,-4.998,1,0.0496,130.075,4,0.499,1
16405,181760,0.0045,0.644,0.9,1.51e-06,8,0.159,-6.132999999999999,1,0.098,132.004,4,0.607,0
13481,202355,0.675,0.478,0.308,0.000196,7,0.0883,-8.099,0,0.0366,183.319,3,0.311,0
9153,306560,0.111,0.833,0.619,2.13e-05,7,0.159,-5.595,1,0.0538,109.92,4,0.901,1
16051,230853,0.375,0.624,0.488,9.63e-05,4,0.3389999999999999,-8.258,0,0.0584,84.21799999999999,4,0.273,0
18023,269000,0.0179,0.618,0.938,0.0,9,0.1669999999999999,-3.442,1,0.0456,91.455,4,0.875,1
14088,199573,0.000197,0.387,0.994,0.00106,8,0.341,-2.727,1,0.0578,168.019,4,0.7340000000000001,0
5753,171430,0.0542,0.649,0.966,0.00249,4,0.461,-7.178999999999999,0,0.0731,129.969,4,0.257,0
880,178440,0.032,0.324,0.938,0.0321,6,0.0961,-7.332000000000001,0,0.102,168.13099999999997,4,0.5429999999999999,1
1334,196933,0.855,0.485,0.6509999999999999,0.0152,5,0.0958,-9.712,1,0.107,172.23,4,0.588,0
4214,153000,0.804,0.185,0.43,3.94e-06,7,0.341,-8.064,1,0.0321,85.03399999999999,4,0.433,0
86,253390,0.099,0.816,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65,1
274,429760,0.369,0.413,0.725,2.1600000000000003e-05,3,0.0905,-5.787000000000001,0,0.0324,124.618,4,0.44,1
162,288333,0.575,0.624,0.653,0.0,8,0.104,-6.582000000000001,0,0.176,73.884,4,0.565,1
6088,161133,0.0744,0.78,0.8690000000000001,0.004,9,0.0621,-7.255,1,0.0517,157.90200000000002,4,0.957,1
18593,199400,0.0704,0.721,0.64,1.62e-05,9,0.21,-7.489,0,0.0336,120.034,4,0.5529999999999999,0
13996,199080,0.00701,0.578,0.866,0.0,1,0.257,-3.804,1,0.0619,128.03799999999998,4,0.619,1
10511,203994,0.0541,0.286,0.5770000000000001,0.0,5,0.128,-5.856,0,0.0723,79.64399999999999,4,0.345,0
10497,149173,0.478,0.69,0.58,0.0,6,0.373,-6.474,0,0.0838,84.985,4,0.7709999999999999,0
16817,276906,0.0164,0.626,0.8220000000000001,0.000296,6,0.139,-5.501,1,0.0434,97.003,4,0.374,1
3264,234450,0.918,0.347,0.161,0.000377,8,0.145,-10.845,0,0.0307,131.341,4,0.0809,0
4212,262664,0.601,0.5329999999999999,0.498,0.00156,2,0.1169999999999999,-9.279,1,0.0246,95.313,4,0.241,0
17418,165000,0.462,0.6990000000000001,0.5579999999999999,0.0,11,0.1159999999999999,-7.622000000000001,1,0.0603,79.992,4,0.493,1
1005,156866,0.0196,0.477,0.965,0.000126,0,0.138,-5.735,1,0.0361,116.251,4,0.642,0
6112,446222,0.0708,0.848,0.7809999999999999,0.777,2,0.387,-7.135,1,0.0663,138.031,4,0.1169999999999999,0
16908,237666,0.773,0.267,0.356,0.00176,8,0.1669999999999999,-12.103,1,0.0317,92.272,4,0.314,0
5325,145253,0.629,0.535,0.912,0.00263,5,0.216,-8.18,1,0.0573,181.036,4,0.906,0
9747,331480,0.0728,0.6990000000000001,0.66,0.0,2,0.593,-3.697,1,0.3379999999999999,162.118,4,0.621,0
9030,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319,1
6232,224613,0.000998,0.908,0.534,0.00149,8,0.354,-7.686,1,0.254,138.049,4,0.0819,0
8611,238626,0.0863,0.7070000000000001,0.813,0.0,11,0.168,-4.515,0,0.0571,124.921,4,0.722,1
647,243066,0.5760000000000001,0.7240000000000001,0.436,1.19e-06,0,0.0908,-9.321,1,0.0282,130.439,4,0.324,1
10785,233454,0.426,0.607,0.507,0.8009999999999999,2,0.0959,-13.015999999999998,0,0.0358,109.98,4,0.34,0
17043,150043,0.283,0.785,0.5539999999999999,3.4e-06,0,0.1159999999999999,-6.571000000000001,1,0.0409,128.047,4,0.144,1
12404,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,1
12646,243042,0.8740000000000001,0.534,0.127,0.774,6,0.1119999999999999,-15.385,1,0.0358,128.368,4,0.181,0
14331,127200,0.0152,0.877,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376,1
2767,200480,0.123,0.6509999999999999,0.8009999999999999,0.0,0,0.0825,-7.34,1,0.0513,133.763,4,0.7759999999999999,1
1537,206637,0.387,0.411,0.512,0.0,9,0.0676,-7.491,1,0.027,83.399,4,0.0544,0
4186,180866,0.579,0.645,0.653,0.0,9,0.0726,-7.183,1,0.0629,138.498,4,0.868,0
8852,178732,0.00261,0.5489999999999999,0.8690000000000001,1.77e-06,4,0.29,-4.905,0,0.0289,91.988,4,0.433,1
16821,170826,0.0735,0.624,0.8759999999999999,0.0,9,0.327,-3.374,1,0.1,99.943,4,0.7809999999999999,1
6967,195866,0.025,0.746,0.595,1.24e-05,1,0.0413,-15.984000000000002,1,0.0462,113.921,4,0.893,0
495,195306,0.319,0.623,0.91,0.000448,9,0.081,-8.448,1,0.0384,145.624,4,0.745,1
12179,220560,0.528,0.769,0.8540000000000001,0.0004759999999999,10,0.0971,-4.439,0,0.221,92.491,4,0.4679999999999999,0
1844,241606,0.557,0.544,0.5479999999999999,0.000176,4,0.223,-10.116,0,0.1,77.737,4,0.325,0
3598,240000,0.0306,0.703,0.511,0.478,11,0.129,-13.04,0,0.0469,100.0,4,0.46,0
17585,270413,0.552,0.487,0.4579999999999999,0.0257,4,0.1169999999999999,-7.761,0,0.0371,115.989,4,0.207,0
18620,182026,0.238,0.476,0.765,0.0185,0,0.0832,-5.914,0,0.045,89.87200000000001,4,0.325,0
2294,228120,0.414,0.705,0.847,3.21e-06,6,0.406,-2.588,1,0.0361,120.527,4,0.743,1
15615,232500,0.0128,0.705,0.949,0.6,10,0.27,-3.575,1,0.0454,128.011,4,0.2739999999999999,0
715,195933,0.113,0.7040000000000001,0.77,0.0,2,0.1009999999999999,-8.843,1,0.0526,131.57,4,0.8390000000000001,0
12656,189221,0.88,0.3779999999999999,0.0845,5.67e-06,4,0.1,-12.99,1,0.0382,134.357,4,0.151,0
11033,188653,0.0475,0.873,0.478,0.000368,10,0.0978,-8.056000000000001,0,0.1639999999999999,103.995,4,0.6679999999999999,0
10162,189440,0.0179,0.774,0.687,1.17e-05,11,0.128,-4.8180000000000005,0,0.0584,104.959,4,0.308,1
12640,210240,0.491,0.772,0.256,0.00612,7,0.144,-8.545,0,0.0481,118.902,3,0.357,1
10307,212933,0.221,0.79,0.551,0.0,11,0.0682,-7.673999999999999,1,0.2269999999999999,179.27700000000002,4,0.787,0
1743,217103,0.152,0.802,0.71,0.0,7,0.159,-4.1930000000000005,1,0.0583,114.041,4,0.826,0
18559,267653,0.144,0.452,0.563,0.0,4,0.143,-6.607,1,0.0272,137.715,3,0.209,1
16363,205106,0.0177,0.4639999999999999,0.8320000000000001,0.0,8,0.141,-4.136,1,0.0525,90.102,4,0.71,0
15351,296026,0.56,0.758,0.6659999999999999,0.0,5,0.0912,-9.022,0,0.0445,92.811,4,0.961,0
13999,209186,0.0416,0.688,0.723,0.0002,6,0.302,-6.682,0,0.121,140.023,4,0.618,1
8740,194777,0.347,0.449,0.597,1.03e-05,9,0.1969999999999999,-4.401,0,0.14,134.59799999999998,5,0.505,1
6773,173152,0.0175,0.573,0.715,0.0296,4,0.135,-7.016,0,0.0497,96.439,4,0.0881,0
1122,178440,0.032,0.324,0.938,0.0321,6,0.0961,-7.332000000000001,0,0.102,168.13099999999997,4,0.5429999999999999,1
17914,175440,0.215,0.565,0.645,0.0,0,0.184,-5.858,0,0.0563,100.064,4,0.483,1
9063,286117,0.217,0.895,0.8390000000000001,3e-06,0,0.239,-4.512,1,0.2269999999999999,149.951,4,0.7559999999999999,1
16537,210090,0.253,0.69,0.622,0.0,5,0.1159999999999999,-5.025,0,0.0622,102.04,4,0.544,1
928,253413,0.00327,0.562,0.593,0.00139,5,0.0967,-9.362,1,0.0263,80.289,4,0.574,1
17151,166153,0.0075,0.8959999999999999,0.541,0.0,8,0.105,-4.14,0,0.138,106.053,4,0.465,0
10987,292696,0.782,0.452,0.361,0.00141,8,0.195,-8.338,0,0.0324,105.617,4,0.214,0
11029,164430,0.765,0.287,0.2339999999999999,0.0636,4,0.123,-17.86,1,0.0672,74.454,4,0.121,1
1950,223840,0.00135,0.446,0.764,0.0,10,0.099,-5.042,1,0.033,172.09400000000002,4,0.5429999999999999,1
1040,197800,0.0943,0.514,0.884,1.52e-06,7,0.0654,-3.765,1,0.151,158.262,4,0.898,0
9802,179386,0.00895,0.476,0.918,0.0,8,0.292,-3.988,1,0.0616,154.89700000000002,4,0.7170000000000001,0
7783,156426,0.0215,0.594,0.5770000000000001,0.00792,0,0.883,-12.772,1,0.0534,110.783,4,0.89,1
9096,269666,0.0846,0.8440000000000001,0.522,3.24e-05,0,0.0729,-13.277,1,0.0874,115.267,4,0.7709999999999999,0
10120,182000,0.00145,0.616,0.861,0.0,1,0.357,-5.464,0,0.0376,124.988,4,0.68,0
1884,207626,0.0192,0.6459999999999999,0.696,0.0,1,0.0762,-5.572,0,0.342,92.88,4,0.625,0
12436,188218,0.3389999999999999,0.6409999999999999,0.841,0.0,4,0.248,-3.916,0,0.115,76.957,4,0.523,0
1340,181866,0.2789999999999999,0.362,0.6459999999999999,4.08e-05,5,0.0998,-7.423999999999999,1,0.0371,82.529,4,0.271,0
3964,213346,0.0487,0.772,0.823,0.000302,9,0.0833,-4.946000000000001,1,0.03,133.738,4,0.7509999999999999,0
15497,303888,0.372,0.76,0.603,0.0,5,0.1119999999999999,-5.898,1,0.12,97.887,4,0.515,1
1323,263906,0.65,0.3429999999999999,0.314,0.000164,8,0.109,-10.809,1,0.0302,77.779,4,0.125,0
7244,137219,0.5539999999999999,0.7490000000000001,0.621,0.00271,0,0.316,-12.887,1,0.184,120.097,4,0.54,0
12045,210197,0.2739999999999999,0.6709999999999999,0.565,6.51e-05,11,0.37,-7.401,0,0.16,150.014,4,0.561,0
4060,192235,0.0199,0.7020000000000001,0.672,0.0,5,0.165,-5.178999999999999,1,0.0472,74.976,4,0.602,0
5704,213773,0.184,0.74,0.713,6e-06,9,0.123,-6.9,0,0.0677,90.04,4,0.836,0
3923,210413,0.964,0.49,0.127,0.0,2,0.0987,-12.161,0,0.0583,102.653,4,0.311,0
14982,285067,0.0567,0.6809999999999999,0.496,0.337,0,0.126,-7.916,0,0.031,134.953,4,0.272,0
11454,197273,0.6579999999999999,0.7190000000000001,0.4579999999999999,1.31e-05,11,0.1,-11.558,0,0.223,108.044,4,0.175,0
898,233120,0.0877,0.941,0.6779999999999999,0.0,7,0.358,-8.193999999999999,1,0.287,101.399,4,0.625,0
6319,180363,0.00496,0.555,0.921,2.83e-06,4,0.289,-3.73,0,0.0396,164.894,4,0.3,0
8781,178760,0.417,0.812,0.5770000000000001,0.0,8,0.109,-6.132999999999999,0,0.366,150.043,4,0.469,0
6122,389142,0.0109,0.7509999999999999,0.765,0.914,9,0.105,-7.031000000000001,1,0.0682,140.004,4,0.6759999999999999,0
6491,241910,0.00697,0.437,0.7190000000000001,3.86e-05,6,0.0765,-4.569,0,0.0376,169.976,4,0.284,1
2775,238906,0.00967,0.542,0.578,5.97e-05,2,0.0674,-8.755,1,0.0404,128.0,4,0.809,0
8835,211460,0.0608,0.5710000000000001,0.815,0.0,6,0.163,-3.267,1,0.0321,120.008,4,0.664,0
10140,260253,0.00327,0.5870000000000001,0.828,0.0,11,0.331,-5.1080000000000005,1,0.161,123.907,4,0.494,1
3101,157435,0.0675,0.708,0.7290000000000001,0.0,8,0.165,-7.617999999999999,1,0.0311,117.003,4,0.562,0
